,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
230,s231,TV Show,Uncharted Waters with Peter Miller,,Peter Miller,,,2020,TV-PG,2 Seasons,"Special Interest, Sports","3 Time World Sailfish Champion, Peter Miller, travels the globe in search of the most highly sought after game fish. Along the way Peter takes a dive into the local flair that makes each location so colorful, taking viewers on a journey filled with culinary gems, candid conversations, new cultures and some of the best watering holes."
235,s236,Movie,UFOTV Presents: The Mystery of the Sphinx - New Scientific Evidence - Expanded Directors Cut,Bill Cote,JohnAnthonyWest.Dr.RobertM.Schoch,,,2016,ALL,93 min,Special Interest,"The creators of The Mysterious Origins of Man present a revolutionary film that examines one of our greatest mysteries: The Great Sphinx of Egypt. Hosted by Charlton Heston, this program presents geological evidence that the world's most famous monument, The Great Sphinx of Egypt, may be thousands of years older than we have been taught."
236,s237,Movie,UFOTV Presents The Occult Extraterrestrial War - America's Secret Space Fleet,Jim Nichols,Jim Nichols,,,2017,ALL,38 min,"Documentary, Science Fiction",Since 2015 Navy Engineer William Tompkins has become a Military Industrial Complex Whistle-blower about his involvement in the design of America's first Space Fleet while working in secret and isolation. Earth has been an extraterrestrial battleground for thousands of years according to Topkins. Get all of the details in this fact-filled movie from EBE Award Winning Director - Jim Nichols.
239,s240,Movie,UFOs - The Secret History,David Cherniack,"Michael D. Swords PhD., Jerome Clark, David Jacobs Ph.D., Thomas E. Bullard Ph.D., Budd Hopkins, Travis Walton, Maj. Robert Friend (USAF Rtd.), Bruce Maccabee Ph.D., J. Gordon Melton Ph.D., David Rudiak",United States,,2016,ALL,102 min,Special Interest,"Considered one of the best documentaries ever produced on this subject, this ground breaking feature-length documentary traces the history of the most powerful story of our time, the UFO phenomenon. Loaded with amazing information, expert analyses, and interviews with leading UFOlogists. Also available Part 2 Addendum and Part 3 Addendum with over 3-Hours of additional commentary."
240,s241,TV Show,UFO Hunters,,William J. Birnes,,,2009,TV-PG,2 Seasons,"Documentary, Special Interest",A team of experts travels to the sites of reported UFO encounters to conduct in-depth investigations regarding the incidents.
241,s242,TV Show,UFO Files,,"Burton Richardson, Stanton Friedman",,,2004,TV-PG,1 Season,"Horror, Suspense","UFO Files delves into the phenomena of unidentified flying and submerged objects, close encounters with alleged extraterrestrial life, and alleged military and government cover-up conspiracies."
243,s244,Movie,Two Weeks To Live,Malcolm St. Clair,"Lum And Abner, Chester Lauck, Norris Goff",,,1943,PG,157 min,"Action, Comedy","Abner believes he only has two weeks to live and takes on dangerous jobs, including piloting a rocket ship to Mars. Coupled with this is a bomb in a violin case, the foiling of a Nazi spy plot, and a haunted house. Breakneck pace with sight gags galore."
244,s245,Movie,Twinkle Twinkle Little Star & More Classic Nursery Rhymes by Little Baby Bum,Cannis Holder,,,,2019,ALL,43 min,Kids,"Little Baby Bum is happy to present a new set of classic nursery rhymes with its brand new animation! Join Mia, Chase, and Louis as they sing along to some of your kids most well-loved kids songs such as 'Wheels On The Bus', 'Twinkle Twinkle Little Star', and many more!"
247,s248,TV Show,TuTu Town,,,,,2014,TV-Y,1 Season,"Animation, International, Kids",Join Andy and his friends as they experience life in TuTu Town! Fun and exciting adventures await the viewer as the characters explore themes of friendship and civic mindedness.
248,s249,TV Show,Turquoise Fever,,Otteson Family,,,2019,TV-G,1 Season,"Action, Drama","Turquoise Fever follows the Otteson family of Tonopah, Nevada, as they mine for turquoise in the unforgiving Great Basin Desert. They risk blistering heat, dangerous explosions, and treacherous slopes in their quest to unearth the elusive blue stone."
251,s252,TV Show,Tumble Leaf,,"Christopher Downs, Brooke Wolloff, Zac McDowell, Skyler Brigmann, Addie Zintel, Alex Trugman, John Taylor, Jodi Downs, Alan Franzenburg, Emily Downs",United States,,2019,ALL,6 Seasons,Kids,"Tumble Leaf is a series aimed at preschoolers, set in a whimsical land where a small blue fox named Fig plays each day and discovers adventure, friendship and love around every bend in the path. Children will be enriched by narratives that promote play, the fun of learning and understanding the world around them."
253,s254,TV Show,Tudor Monastery Farm,,"Peter Ginn, Ruth Goodman, Tom Pinfold, Geraldine James",,,2013,7+,1 Season,Documentary,"Archaeologist Peter Ginn and historian Ruth Goodman, who is also a leading specialist in Tudor domestic life, return to front this six-part series, joined this time by archaeologist Tom Pinfold. The team turns the clock back to the year 1500 to take on the role of the lay-folk who did the bulk of the farming and crafting within monastic lands."
256,s257,Movie,Trust,Angus Benfield,"Chelsea Bennett, Suzan Marie Ghaleb, Danny Elacci",,,2018,ALL,93 min,Drama,"Inspired by the book of Job, Trust tells the story of Daniel Rainwater, an everyday guy whose life is falling apart. As his marriage to Sarah begins to crumble when he loses his job and thinking that life couldn't get any worse, it does. Bitter towards God and going nowhere fast, Daniel must learn to trust God again before he loses it all for good."
259,s260,Movie,Truck Tunes 2,Jim Gardner,,,,2014,ALL,27 min,"Kids, Special Interest","From the creators of the original Truck Tunes come ten more songs about ten more cool trucks! These music videos will have you dancing and singing along with all the fun. Songs include, ""Dump It Dump Truck"", ""Clean Up Like a Vacuum Truck"", ""Call Him a Monster Truck"", and many more! Kids of all ages will love these videos. There's no better way to learn about awesome trucks than with Truck Tunes."
260,s261,TV Show,Troy the Train,,,,,2019,ALL,2 Seasons,"Animation, Kids","Troy the train is the fastest and smartest train in Train Town! He can transform himself in any vehicles with the help of his friend, Teddy ! Every day, Troy the train meets new friends, who follow him in wonderful adventures."
266,s267,TV Show,Travel with Kids,,"Nathan Simmons, Seamus Simmons",,,2015,ALL,2 Seasons,"Kids, Special Interest","Travel With Kids adventure continues from Bora Bora to Botswana. Learn history and culture in California and China. Swim with whale sharks in Mexico, explore the jungles of Belize and get castaway on Fiji. Enjoy Hawaii head out on safari in South Africa. Travel With Kids brings you educational and trip planning, or just trip dreaming fun for the family!"
277,s278,Movie,Tour Balas Perdidas en Madrid,Carlos Sánchez,,,,2021,G,116 min,Music Videos and Concerts,TOUR_BALAS_PERDIDAS_EN_MADRID offered an unforgettable concert on December 15th at Wizink Center in Madrid as a final clasp of its mythical “Balas Perdidas Tour”.
278,s279,TV Show,Tougher In Alaska,,Geo Beach,,,2008,TV-PG,1 Season,TV Shows,"Everything is Tougher In Alaska. From earning a living to burying the dead, everyday life is shaped by unimaginably severe weather, impassable terrain and mind-bendingly vast distances."
281,s282,TV Show,Totally Spies!,,"Jennifer Hale, Andrea Baker, Katie Griffin, Adrian Truss",,,2014,TV-Y7,6 Seasons,Kids,"Join Sam, Alex and Clover, high school best friends, as they accidentally find their way into their secret lives of being undercover spies for WOOHP, who fight and foil the devious plans of the world's strangest and the most outrageous supervillains. Each episode gives us a sneak peek into their lives and serves as a reminder that some super spies have high school woes and homework!"
282,s283,TV Show,Total Wipeout,,"Richard Hammond, Amanda Byram",,,2012,ALL,6 Seasons,"Comedy, Documentary, Unscripted",Join Richard Hammond and Amanda Byram for a cup of cocoa by the fire and to watch 20 brave and chilly Brits take on brand spanking new Winter Wipeout. All the things you know and love about Total Wipeout with a new course of HUGE obstacles in a snowy winter wonderland setting.
283,s284,Movie,Tortilla Soup,Maria Ripoll,"Héctor Elizondo, Jacqueline Obradors, Elizabeth Peña, Tamara Mello, Raquel Welch, Paul Rodriguez, Constance Marie",United States,,2002,PG-13,104 min,"Comedy, Drama, Romance",A Mexican-American master chef and father to three daughters has lost his taste for food but not for life.
287,s288,TV Show,Top Gear's Top 41,,Richard Hammond,,,2013,TV-PG,1 Season,Documentary,"Jeremy Clarkson, Richard Hammond, James May and occasionally The Stig, have created some of the most memorable moments on TV in the past 10 years. Top Gear's Top 41 will take you on a journey through their favorite moments from the past 19 seasons, including the very best of the races, the challenges, the road-trips, and the often slightly ridiculous stunts."
288,s289,TV Show,Top Gear: The Perfect Road Trip Italy,,"Richard Hammond, Jeremy Clarkson",,,2015,TV-PG,1 Season,Documentary,"Once again, Clarkson and Hammond are seeking joy and perfection with a range of fast, beautiful and exciting cars unleashed on glorious roads amongst gorgeous scenery and drenched in Mediterranean sunshine. As part of their arduous research into perfection, the duo will also undertake some ridiculous challenges and hilarious stunts culminating in a car race on the island of Capri."
289,s290,TV Show,Top Gear: The Perfect Road Trip,,"Jeremy Clarkson, Richard Hammond",,,2013,TV-PG,1 Season,Unscripted,"Seven days, more than 1,000 miles, 20 cars, two boats, a motorbike and one dream...it all adds up to the perfect road trip for Top Gear stars Jeremy Clarkson and Richard Hammond. Their aim is to select the ideal mode of transport for each leg of a pilgrimage from Venice, Italy to Pau in France. Then they turn up the heat with a race... and the worst forfeit in Top Gear television history!"
291,s292,TV Show,Top Gear: Ambitious But Rubbish,,Richard Hammond,,,2014,TV-PG,1 Season,Documentary,"This compilation show presented by Richard Hammond takes a look back at Top Gear's most famous creations from the past 21 seasons. Relive many of the greatest and boldest endeavors in all their splendor, including the Train-Cars, James' Caravan Airship, the Hammerhead Eagle-i Thrust and the Hovervan."
298,s299,TV Show,Tom's Paint Shop,,,,,2019,ALL,2 Seasons,"Animation, Kids","Tom the Tow Truck, the famous truck of Car City, is also fond of painting ! Tom welcomes his truck friends into his brand new Paint Shop and transforms them into their favorite character. Tom The Tow Truck can paint anything that comes from his friends' imagination. Welcome to Tom's Paint Shop !"
301,s302,TV Show,Tom the Tow Truck of Car City,,Kevin Charles,,,2019,ALL,4 Seasons,"Animation, Kids","Tom the Tow truck is an ingenious mechanic who is always there to help his friends. When accidents happen in Car City and vehicles get broken, Tom rushes to get them into his garage in order to repair them. Follow him in his important mission!"
302,s303,Movie,Tom Sawyer & Huckleberry Finn,Jo Kastner,"Joel Courtney, Jake T. Austin, Val Kilmer",,,2015,PG-13,91 min,"Action, Drama, Kids","Tom Sawyer and his pal Huckleberry Finn have great adventures on the Mississippi River, pretending to be pirates, attending their own funeral and witnessing a murder."
